LOCATION,TIME,PC_HEALTHXP,PC_GDP,USD_CAP,FLAG_CODES,TOTAL_SPEND,Log_TOTAL_SPEND,Cluster_GMM,Prob_Cluster_0,Prob_Cluster_1,Prob_Cluster_2,Cluster_Label
ISL,1978,14.505,0.811,79.316,,17.73,2.930126516455997,2,0.00020835605655293652,0.029530720889085215,0.9702609230543623,Low Spend
ISL,1979,13.522,0.855,93.934,,21.2,3.100092288878234,2,0.00019014495518132125,0.019457339992616167,0.9803525150522022,Low Spend
ISL,1980,16.628,0.973,122.026,B,27.84,3.3617633124167483,2,0.0011995821504613207,0.11631307238106751,0.8824873454684712,Low Spend
ISL,1981,15.576,0.932,131.624,,30.37,3.445852022202587,2,0.0008655163243918827,0.06169716857188063,0.9374373151037275,Low Spend
ISL,1982,16.104,1.009,152.618,,35.69,3.6025042383671906,2,0.0014791936453708956,0.09075556676499867,0.9077652395896301,Low Spend
ISL,1983,18.211,1.251,189.941,,45.01,3.8288587641673772,2,0.0052362523204604544,0.3833995148788359,0.6113642328007033,Low Spend
ISL,1984,17.058,1.105,178.928,,42.86,3.781002742989742,2,0.0031705717347069013,0.18267352908834822,0.8141558991769445,Low Spend
ISL,1985,17.414,1.168,200.058,,48.3,3.8979240810486444,2,0.004543950402720245,0.24173563539835863,0.7537204141989212,Low Spend
ISL,1986,16.508,1.182,217.823,,52.97,3.9884283366305513,2,0.003642679496052072,0.13636855040147286,0.8599887701024754,Low Spend
ISL,1987,15.35,1.125,228.429,,56.16,4.045854353061666,2,0.002342016748744212,0.0639705316986479,0.9336874515526078,Low Spend
ISL,1988,14.692,1.162,240.078,,59.96,4.110217911378391,2,0.001923057911214111,0.04283210024309921,0.9552448418456865,Low Spend
ISL,1989,15.347,1.187,252.262,,63.78,4.170996913743183,2,0.00293479048196315,0.06603799003516991,0.931027219482867,Low Spend
ISL,1990,13.98,1.032,228.449,,58.21,4.081090446543684,2,0.0013122178705843673,0.028000600188561767,0.9706871819408537,Low Spend
ISL,1991,12.775,0.966,217.79,,56.15,4.04567939024082,2,0.000730480883148203,0.015038300712873518,0.9842312184039785,Low Spend
ISL,1992,13.313,1.033,227.372,,59.36,4.100326633899648,2,0.0010084091284773694,0.019602636774054386,0.9793889540974684,Low Spend
ISL,1993,12.78,1.003,226.653,,59.77,4.107096246147264,2,0.0008127293136182585,0.015091679832867537,0.9840955908535143,Low Spend
ISL,1994,13.419,1.03,244.128,,64.94,4.188745237643585,2,0.00123101608788491,0.0208589628146025,0.9779100210975126,Low Spend
ISL,1995,13.794,1.076,259.171,,69.32,4.253056253376921,2,0.001629737963186097,0.025780150671592506,0.9725901113652213,Low Spend
ISL,1996,14.277,1.118,279.501,,75.16,4.33283639048311,2,0.0023472293157728013,0.03462082581327273,0.9630319448709543,Low Spend
ISL,1997,15.489,1.198,322.933,,87.56,4.4836802884003815,2,0.005528685883813616,0.07893945656321576,0.9155318575529705,Low Spend
ISL,1998,14.498,1.232,352.048,,96.48,4.579647228757006,2,0.004032320391833442,0.04143495329546045,0.9545327263127064,Low Spend
ISL,1999,14.402,1.282,376.679,,104.48,4.658521361485086,2,0.004419206665767825,0.039440009919201,0.9561407834150311,Low Spend
ISL,2000,14.832,1.336,394.133,,110.83,4.716979861040097,2,0.006055737472192876,0.05302479473936078,0.9409194677884463,Low Spend
ISL,2001,14.384,1.277,403.914,,115.1,4.754451888703846,2,0.005180694825477845,0.03955615075706922,0.9552631544174531,Low Spend
ISL,2002,14.366,1.377,443.416,,127.49,4.855851080295389,2,0.006127570736145175,0.0396714675622598,0.954200961701595,Low Spend
ISL,2003,15.241,1.536,496.023,,143.61,4.974040463626701,2,0.01169344799934597,0.07436505681551453,0.9139414951851396,Low Spend
ISL,2004,15.39,1.471,519.038,D,151.6,5.027820118850356,2,0.013852225209055605,0.08378020406290908,0.9023675707280353,Low Spend
ISL,2005,14.433,1.33,491.556,D,145.86,4.989479752023464,2,0.007991785150152378,0.04229203778371269,0.9497161770661348,Low Spend
ISL,2006,14.218,1.268,491.067,D,149.18,5.011834574671738,2,0.007458226157306818,0.036682787671844255,0.955858986170849,Low Spend
ISL,2007,13.505,1.178,479.64,D,149.44,5.013564333602136,2,0.005264958358183608,0.023159587582690315,0.9715754540591259,Low Spend
ISL,2008,14.572,1.27,542.052,D,172.05,5.1535805700813535,2,0.011391418644370863,0.04765370720099322,0.9409548741546359,Low Spend
ISL,2009,15.665,1.419,582.697,D,185.59,5.228913696409157,2,0.022584062054676862,0.10710667476333297,0.8703092631819903,Low Spend
ISL,2010,15.813,1.393,535.019,D,170.16,5.142598791548616,2,0.020891757154172744,0.11728866958318376,0.8618195732626435,Low Spend
ISL,2011,15.148,1.309,516.634,,164.81,5.110842554513281,2,0.01417936290963598,0.07145378737028028,0.9143668497200839,Low Spend
ISL,2012,14.454,1.256,508.582,D,163.11,5.100536934691537,2,0.00978910586809067,0.04356698022164799,0.9466439139102611,Low Spend
ISL,2013,13.531,1.177,501.667,D,162.42,5.096323573956561,2,0.006134177789544993,0.023636405612586474,0.9702294165978683,Low Spend
ISL,2014,12.581,1.105,489.466,D,160.24,5.082893938248965,2,0.0038225572365361677,0.013459387025873695,0.9827180557375901,Low Spend
ISL,2015,12.126,1.044,497.84,D,164.69,5.1101185725812055,2,0.003253882872591303,0.010519917988689113,0.9862261991387196,Low Spend
IRL,1975,14.749,0.973,38.758,,123.62,4.825269107116076,2,0.007030438735572361,0.05112194176568407,0.9418476194987437,Low Spend
IRL,1976,14.869,0.957,40.184,,130.12,4.876112934435574,2,0.00816343071713636,0.056052461266663724,0.9357841080161999,Low Spend
IRL,1977,14.717,0.903,42.979,,141.07,4.956319893883986,2,0.008702822493044377,0.05115312937820323,0.9401440481287526,Low Spend
IRL,1978,14.189,0.917,49.346,,164.28,5.107641005371328,2,0.00866861411374224,0.03637226647598665,0.9549591194102713,Low Spend
IRL,1979,13.191,0.897,53.145,,179.3,5.194622130209272,2,0.006134817981578768,0.019187159809379403,0.9746780222090421,Low Spend
IRL,1980,11.707,0.878,57.809,,197.29,5.289730605610714,2,0.0036111601036856295,0.008308193462213925,0.9880806464341003,Low Spend
IRL,1981,10.527,0.747,54.904,,189.58,5.250072053920042,2,0.00207704424455771,0.004913755836950651,0.9930091999184915,Low Spend
IRL,1982,10.546,0.733,57.985,,202.12,5.313796937396423,2,0.0023080982906882024,0.004867930508033686,0.9928239712012779,Low Spend
IRL,1983,10.115,0.705,57.469,,201.75,5.311973692995522,2,0.00194670924056893,0.004117789503602009,0.993935501255829,Low Spend
IRL,1984,10.509,0.716,62.663,,221.35,5.404252716956705,2,0.0026127265885720636,0.004677934741558093,0.99270933866987,Low Spend
IRL,1985,10.539,0.72,66.917,,236.76,5.471261761529394,2,0.0029299001930111427,0.004650354452574376,0.9924197453544146,Low Spend
IRL,1986,11.044,0.744,70.226,,248.58,5.5197795050797085,2,0.003893984644048766,0.005760456463788145,0.9903455588921631,Low Spend
IRL,1987,11.546,0.744,75.344,,266.72,5.5899416582324415,2,0.0054105200299725134,0.007287930178901405,0.9873015497911259,Low Spend
IRL,1988,12.019,0.737,81.637,,287.77,5.665630523506622,2,0.0075729665479064906,0.009319399006825872,0.9831076344452677,Low Spend
IRL,1989,12.994,0.748,91.424,,320.99,5.774520489161543,2,0.014486075900394716,0.016760845682531535,0.9687530784170738,Low Spend
IRL,1990,12.777,0.717,98.423,,345.86,5.84892124032244,2,0.014657205309758278,0.014490958625878254,0.9708518360643633,Low Spend
IRL,1991,11.995,0.727,104.543,,369.48,5.914799462172496,2,0.011107283580139578,0.008869668560591246,0.9800230478592692,Low Spend
IRL,1992,11.891,0.752,113.484,,403.82,6.003442523867389,2,0.01214539858187684,0.008223746053678581,0.9796308553644446,Low Spend
IRL,1993,11.968,0.762,120.429,,430.69,6.067707738058715,2,0.0139354276341664,0.008518932461537811,0.9775456399042959,Low Spend
IRL,1994,12.097,0.758,128.871,,462.7,6.139237791397415,2,0.01659330729147513,0.00911217044000142,0.9742945222685234,Low Spend
IRL,1995,12.044,0.735,139.028,,501.73,6.220053246658087,2,0.01833576301905037,0.00870049814143854,0.9729637388395111,Low Spend
IRL,1996,12.882,0.763,156.317,,568.6,6.344934360097766,2,0.03403012425756156,0.014866277097286386,0.9511035986451519,Low Spend
IRL,1997,12.558,0.734,165.977,,609.83,6.414818688051886,2,0.032118766048357957,0.011793870766242637,0.9560873631853993,Low Spend
IRL,1998,13.213,0.745,186.457,,692.26,6.541405109202525,2,0.054883880331058996,0.018401701013643725,0.9267144186552972,Low Spend
IRL,1999,13.97,0.78,210.83,,791.62,6.675343913847011,2,0.10005085589786437,0.0319587190992948,0.867990425002841,Low Spend
IRL,2000,14.176,0.837,252.441,,960.58,6.868577764895763,2,0.14737108154615441,0.03634348836774216,0.8162854300861033,Low Spend
IRL,2001,14.435,0.924,301.335,,1165.03,7.061360095567446,2,0.2173875485582375,0.042327001841117935,0.7402854496006447,Low Spend
IRL,2002,14.779,0.987,347.346,,1365.75,7.220190937775109,2,0.3077720765392654,0.05171197083758851,0.640515952623146,Low Spend
IRL,2003,15.088,1.057,383.182,,1531.39,7.334583887093899,2,0.39261856995710664,0.060987735557847755,0.5463936944850458,Low Spend
IRL,2004,15.655,1.131,437.694,,1781.53,7.4857889824413535,0,0.5339656884126575,0.08028615230766648,0.38574815927967593,High Spend
IRL,2005,15.473,1.183,478.511,,1990.56,7.596673530212047,0,0.5558248265436666,0.06591062423751892,0.3782645492188144,High Spend
IRL,2006,16.465,1.237,547.146,,2338.28,7.757598468697064,0,0.7217448299775978,0.09950411795158044,0.17875105207082176,High Spend
IRL,2007,16.356,1.276,596.486,,2623.91,7.87280188872367,0,0.751315236966898,0.08331436400806319,0.16537039902503894,High Spend
IRL,2008,15.953,1.453,643.036,,2886.94,7.968298724173632,0,0.7493405880958194,0.06080990616255293,0.18984950574162787,High Spend
IRL,2009,15.135,1.591,661.276,,2999.13,8.006410900044719,0,0.6712133169582863,0.03723316187895315,0.2915535211627608,High Spend
IRL,2010,14.815,1.562,674.956,,3077.9,8.032327669319779,0,0.6366577362256378,0.030142588847937316,0.3331996749264247,High Spend
IRL,2011,14.415,1.432,651.311,,2980.92,8.000322667332355,0,0.5637162522208183,0.024399926667841552,0.41188382111134014,High Spend
IRL,2012,14.091,1.418,659.933,,3027.04,8.015670824509717,0,0.5185420860839789,0.019657166751984433,0.4618007471640367,High Spend
IRL,2013,14.513,1.512,730.484,B,3358.98,8.119690300558583,0,0.6256339034070086,0.023164129972110307,0.35120196662088105,High Spend
IRL,2014,14.064,1.394,714.747,,3300.15,8.102026171596314,0,0.5489032843678076,0.01794219048385112,0.43315452514834135,High Spend
IRL,2015,12.97,1.007,684.269,,3200.21,8.071284142316577,2,0.36556117677006184,0.009027103563987357,0.6254117196659507,Low Spend
ITA,1988,23.07,1.539,251.631,,14249.68,9.564559903856512,0,0.5431936643966274,0.4567974496910868,8.885912285879791e-06,High Spend
ITA,1989,23.294,1.551,272.149,,15423.17,9.64369103857382,0,0.5181846262056791,0.4818097632455562,5.610548764661082e-06,High Spend
ITA,1990,21.43,1.503,278.813,,15814.06,9.668717929599135,0,0.8331623870206244,0.1667714469845897,6.616599478587279e-05,High Spend
ITA,1991,20.922,1.517,294.948,,16740.81,9.725664462451746,0,0.8870291837973605,0.1128631282845755,0.00010768791806415428,High Spend
ITA,1992,21.474,1.529,306.334,,17398.88,9.764218588627115,0,0.8442862736714905,0.15566053257807827,5.319375043119367e-05,High Spend
ITA,1993,20.351,1.442,293.246,,16665.7,9.721167995740174,0,0.9220231878436205,0.07777344756485217,0.00020336459152736337,High Spend
ITA,1994,20.117,1.395,295.781,,16813.2,9.729979046474028,0,0.9337943694690334,0.0659487272559195,0.0002569032750471291,High Spend
ITA,1995,19.534,1.342,298.92,B,16991.9,9.740550888740707,0,0.9550917957184879,0.04444680493029788,0.00046139935121407614,High Spend
ITA,1996,19.968,1.39,319.386,,18160.38,9.807052640457528,0,0.9453174799169077,0.05442056946213973,0.0002619506209523576,High Spend
ITA,1997,20.183,1.458,347.054,,19744.03,9.890657093091589,0,0.9430406198246754,0.05677950733227904,0.0001798728430455759,High Spend
ITA,1998,20.643,1.5,373.922,,21278.68,9.96550790574853,0,0.9287605956498364,0.07114363862948345,9.57657206802059e-05,High Spend
ITA,1999,21.177,1.554,396.645,,22575.57,10.024667921824896,0,0.9035876579889651,0.09636494714188107,4.739486915374072e-05,High Spend
ITA,2000,21.158,1.604,433.143,,24664.08,10.113143757124975,0,0.9138278524596256,0.08613081984195753,4.132769841709424e-05,High Spend
ITA,2001,21.92,1.703,476.761,,27163.03,10.209648950635959,0,0.8666376328940124,0.13334817153518982,1.4195570797652185e-05,High Spend
ITA,2002,21.865,1.726,494.302,,28204.38,10.247268018871832,0,0.8766709717431271,0.12331483936781322,1.4188889059791755e-05,High Spend
ITA,2003,21.375,1.679,488.266,,27984.09,10.239427147328865,0,0.912613127809157,0.08736120453825709,2.5667652586046586e-05,High Spend
ITA,2004,20.996,1.719,506.591,,29222.87,10.282741120066648,0,0.9368168680604828,0.06314657942786163,3.6552511655664883e-05,High Spend
ITA,2005,20.37,1.703,511.842,,29671.22,10.297966533539352,0,0.9605250377212852,0.03940413442347561,7.08278552390934e-05,High Spend
ITA,2006,20.124,1.702,550.732,,32021.75,10.374201866685512,0,0.9698702302140253,0.030049384636686834,8.038514928777008e-05,High Spend
ITA,2007,20.002,1.633,554.861,,32425.14,10.38672016662367,0,0.9728067614531838,0.027103754695045792,8.948385177055395e-05,High Spend
ITA,2008,19.185,1.643,581.535,,34209.8,10.44029666267338,0,0.9855703061468915,0.014239499670223574,0.00019019418288486903,High Spend
ITA,2009,18.964,1.702,588.13,,34755.76,10.45612936444807,0,0.9877857771473713,0.01198271763675908,0.00023150521586941312,High Spend
ITA,2010,18.75,1.679,588.861,,34906.16,10.460447244741701,0,0.989409443452671,0.01030560168249615,0.00028495486483298184,High Spend
ITA,2011,18.544,1.638,595.488,,35359.75,10.473357726933882,0,0.9908349096380565,0.008822959774657095,0.00034213058728628726,High Spend
ITA,2012,16.571,1.484,537.784,B,32019.51,10.374131913969148,0,0.9943804106416507,0.0029944106313397794,0.002625178727009584,High Spend
ITA,2013,16.98,1.52,549.218,,33081.57,10.40676183656728,0,0.9946647341012718,0.003622829475711816,0.0017124364230162203,High Spend
ITA,2014,16.944,1.527,554.181,,33688.19,10.424932293368913,0,0.99482822843045,0.003454248947758533,0.00171752262179124,High Spend
ITA,2015,17.932,1.613,601.018,,36500.17,10.505099593851359,0,0.993746365170335,0.005663569799406407,0.0005900650302586197,High Spend
ITA,2016,17.831,1.594,604.675,P,36643.66,10.509022994107056,0,0.994072889598898,0.005280947692912481,0.0006461627081894367,High Spend
JPN,1980,21.181,1.33,115.359,,13471.85,9.508431828316004,0,0.8319850909302587,0.16789794223919302,0.00011696683054836003,High Spend
JPN,1984,19.458,1.247,152.536,,18307.07,9.815097225231375,0,0.9610686046409068,0.03849469668638582,0.00043669867270717107,High Spend
JPN,1985,17.973,1.163,155.171,,18737.52,9.838336577220113,0,0.9835489121244267,0.014667329235286755,0.0017837586402862943,High Spend
JPN,1986,18.892,1.214,169.011,,20533.48,9.92986070345012,0,0.9763946486486821,0.022977367693551465,0.0006279836577665341,High Spend
JPN,1987,20.271,1.305,192.985,,23561.73,10.067421505415934,0,0.9512097976526925,0.0486708963227653,0.00011930602454220084,High Spend
JPN,1988,20.631,1.268,207.202,,25405.66,10.142766623361386,0,0.9426780011469159,0.05725144089342339,7.055795966051931e-05,High Spend
JPN,1989,22.319,1.317,234.663,,28890.77,10.271312058457895,0,0.8339355809527768,0.1660566605716479,7.758475575503795e-06,High Spend
JPN,1990,21.422,1.23,239.226,,29553.26,10.293983174880386,0,0.9149047301624823,0.08507324087615757,2.2028961360241685e-05,High Spend
JPN,1991,22.868,1.323,273.505,,33893.01,10.430993581590743,0,0.790427489278887,0.20956964076805246,2.8699530603764935e-06,High Spend
JPN,1992,22.009,1.33,282.452,,35088.73,10.465663774047801,0,0.8910939503437683,0.10889799918792713,8.050468304423193e-06,High Spend
JPN,1993,22.255,1.405,305.192,,38007.39,10.545562203811798,0,0.8796024230631536,0.12039242361478995,5.153322056278402e-06,High Spend
JPN,1994,21.057,1.386,309.352,,38656.94,10.562507466293477,0,0.9523453234482546,0.047634142307437274,2.053424430788881e-05,High Spend
JPN,1995,21.039,1.322,309.164,,38781.22,10.565717173161246,0,0.9531673617853497,0.04681180466823568,2.0833546414796482e-05,High Spend
JPN,1996,21.039,1.288,315.832,,39718.08,10.589586955755918,0,0.9544684043709236,0.0455116483441612,1.994728491534728e-05,High Spend
JPN,1997,19.496,1.248,313.426,,39509.54,10.584322750738005,0,0.9852301049473048,0.014662965721467549,0.00010692933122762327,High Spend
JPN,1998,17.942,1.187,297.259,,37573.54,10.534081972363937,0,0.9939698950650299,0.0054739728389051065,0.0005561320960649318,High Spend
JPN,1999,18.152,1.266,320.554,,40592.07,10.611352641365514,0,0.993968434983176,0.0056346537012166836,0.00039691131560738783,High Spend
JPN,2000,18.406,1.316,352.442,,44704.8,10.707858526099338,0,0.9938981379811729,0.005840447645119273,0.0002614143737078001,High Spend
JPN,2001,18.859,1.388,380.919,,48433.47,10.787967029300358,0,0.992709720019012,0.0071462782193765,0.00014400176161138184,High Spend
JPN,2002,18.64,1.393,392.312,,49998.2,10.819762284282282,0,0.9939495134198295,0.005880248440801985,0.0001702381393685438,High Spend
JPN,2003,19.527,1.486,429.378,,54839.3,10.912180604120806,0,0.9901626255060024,0.009779541523215612,5.783297078204953e-05,High Spend
JPN,2004,19.459,1.49,452.975,,57872.54,10.966015564288478,0,0.9912731745075186,0.008670337176560947,5.648831592025456e-05,High Spend
JPN,2005,19.794,1.54,487.681,,62312.46,11.039932732804175,0,0.9898610195883247,0.010104300991966892,3.467941970830994e-05,High Spend
JPN,2006,19.789,1.545,510.598,,65282.0,11.086486944464403,0,0.9904892125648403,0.009478695112423973,3.209232273558347e-05,High Spend
JPN,2007,19.972,1.576,544.008,,69633.57,11.15101641841248,0,0.9899482765801817,0.010028255086829863,2.3468332988551703e-05,High Spend
JPN,2008,19.9,1.632,567.72,,72703.93,11.194164474152267,0,0.9909990277971443,0.00897747543270544,2.349677015040383e-05,High Spend
JPN,2009,20.982,1.901,629.162,,80562.31,11.296798613936662,0,0.9813905052828386,0.018603640660473243,5.854056688177164e-06,High Spend
JPN,2010,20.473,1.875,656.131,,84030.7,11.338949387587549,0,0.9882865129805377,0.011703847267257294,9.639752205070174e-06,High Spend
JPN,2011,18.911,2.008,718.256,,91816.82,11.427561675417248,0,0.9968208025819881,0.003134294507735036,4.4902910277011535e-05,High Spend
JPN,2012,18.887,2.038,758.189,,96766.9,11.480070606699146,0,0.9970892594471324,0.002868679468743748,4.206108412363967e-05,High Spend
JPN,2013,18.854,2.035,793.169,,101085.42,11.523731073533478,0,0.9973204508970205,0.0026391546443251565,4.039445865437842e-05,High Spend
JPN,2014,18.803,2.037,802.733,,102168.65,11.534389945916491,0,0.9974530802431708,0.002505066079555976,4.1853677273273204e-05,High Spend
KOR,1970,21.38,0.551,3.336,,107.56,4.687303015526614,1,0.011568095999839986,0.9643459842191302,0.02408591978102992,Medium Spend
KOR,1971,20.492,0.459,3.16,,103.91,4.6531028397433944,1,0.01594159636106145,0.9128739084642633,0.07118449517467515,Medium Spend
KOR,1972,20.99,0.428,3.237,,108.46,4.695559185715772,1,0.013866522525237002,0.947541570114555,0.03859190736020792,Medium Spend
KOR,1973,20.916,0.366,3.289,,112.17,4.72889111297785,1,0.014913651860336191,0.9440946835679539,0.040991664571710024,Medium Spend
KOR,1974,20.773,0.316,3.331,,115.56,4.758406161886949,1,0.01641113834794113,0.9362027927838914,0.047386068868167514,Medium Spend
KOR,1975,21.112,0.487,5.949,,209.89,5.351336670523673,1,0.029492212022512093,0.9517334942101184,0.018774293767369544,Medium Spend
KOR,1976,21.513,0.502,7.199,,258.07,5.557098295453378,1,0.030913887864551945,0.9599370123654422,0.009149099770006053,Medium Spend
KOR,1977,20.923,0.463,7.803,,284.12,5.652910144282444,1,0.04643593335124798,0.9351125510526991,0.01845151559605303,Medium Spend
KOR,1978,21.374,0.514,10.113,,373.87,5.926579299200965,1,0.051259198387674794,0.940855717643618,0.007885083968707171,Medium Spend
KOR,1979,21.569,0.676,15.4,,578.03,6.361354289702226,1,0.07593354547000757,0.92007704890322,0.003989405626772514,Medium Spend
KOR,1980,21.476,0.743,17.856,,680.74,6.52464835348464,1,0.09570249476237822,0.9003997947040892,0.0038977105335327067,Medium Spend
KOR,1981,21.927,0.789,21.873,,846.99,6.742868843269541,1,0.09466829565734869,0.9037046149151202,0.0016270894275312382,Medium Spend
KOR,1982,21.933,0.78,24.489,,963.06,6.871153533337576,1,0.10822349639471947,0.8903591480893067,0.0014173555159737697,Medium Spend
KOR,1983,21.959,0.757,27.584,,1100.89,7.004782166218864,1,0.12274112229863872,0.8760693375380363,0.0011895401633249144,Medium Spend
KOR,1984,21.69,0.711,29.258,,1182.2,7.07597791139659,1,0.15319135629612024,0.8451589037732624,0.001649739930617455,Medium Spend
KOR,1985,21.788,0.723,32.732,,1335.65,7.197921762726839,1,0.16436913591578267,0.8343738203369343,0.0012570437472830362,Medium Spend
KOR,1986,21.817,0.696,35.443,,1460.74,7.287382785917278,1,0.17685322469750447,0.8220515206253034,0.0010952546771922384,Medium Spend
KOR,1987,21.843,0.679,39.471,,1642.85,7.40479633057751,1,0.19552022896078486,0.8035511029182782,0.0009286681209369884,Medium Spend
KOR,1988,21.54,0.699,46.594,,1958.4,7.580393582910542,1,0.2681155354553379,0.7306945252335572,0.001189939311105149,Medium Spend
KOR,1989,21.901,0.817,59.994,,2546.69,7.842942345240147,1,0.2827197682135698,0.7167608855480583,0.0005193462383718065,Medium Spend
KOR,1990,21.635,0.796,65.887,,2824.53,7.946451236603339,1,0.34859553977673524,0.6507304730035164,0.0006739872197482973,Medium Spend
KOR,1991,21.727,0.765,71.465,,3094.13,8.037585187467604,1,0.3592690024963097,0.6402028218787293,0.000528175624960825,Medium Spend
KOR,1992,21.187,0.772,77.531,,3391.82,8.12941671297913,1,0.47482578076183773,0.5241893922422363,0.0009848269959258156,Medium Spend
KOR,1993,21.812,0.776,84.383,,3729.28,8.224238576844602,1,0.3979288507856467,0.6017019520112477,0.00036919720310580397,Medium Spend
KOR,1994,22.391,0.769,92.316,,4121.13,8.324125299041397,1,0.32884503149096994,0.6710163403569132,0.00013862815211682778,Medium Spend
KOR,1995,22.834,0.786,104.456,,4710.23,8.457704299414468,1,0.29060456361595194,0.7093366334668477,5.88029172003056e-05,Medium Spend
KOR,1996,23.041,0.835,120.499,,5485.68,8.610078615693656,1,0.29318057538049236,0.706784615496455,3.480912305247617e-05,Medium Spend
KOR,1997,22.989,0.829,127.733,,5869.79,8.677744486390223,1,0.31805726271150203,0.6819080086865,3.4728601997988565e-05,Medium Spend
KOR,1998,22.373,0.837,122.339,,5662.64,8.641822074031543,1,0.4182365815014709,0.5816692342565913,9.41842419378407e-05,Medium Spend
KOR,1999,22.44,0.885,145.054,,6761.94,8.819212985733131,1,0.4564611247273305,0.5434719580858773,6.691718679185824e-05,Medium Spend
KOR,2000,24.454,0.978,176.815,,8311.74,9.025544556727768,1,0.16825673647597406,0.8317415086715767,1.7548524491083964e-06,Medium Spend
KOR,2001,26.752,1.211,232.254,,11001.91,9.305915062249074,1,0.03014098736324059,0.9698590017550112,1.0881748200297717e-08,Medium Spend
KOR,2002,27.015,1.182,245.612,,11702.12,9.367610751903278,1,0.02462493524547515,0.9753750591909459,5.563578874988124e-09,Medium Spend
KOR,2003,29.38,1.397,298.593,,14300.31,9.568106420443815,1,0.002345651755653682,0.9976543482295082,1.483795613731335e-11,Medium Spend
KOR,2004,29.254,1.397,320.678,,15419.01,9.64342129562554,1,0.0028710713011874628,0.9971289286807341,1.8078616399644303e-11,Medium Spend
KOR,2005,28.402,1.443,349.272,,16829.52,9.73094918391491,1,0.007950259926796712,0.9920497399437539,1.294493124501957e-10,Medium Spend
KOR,2006,28.304,1.556,401.881,,19466.43,9.876498091708193,1,0.009989744588729086,0.9900102552783956,1.3287549689303933e-10,Medium Spend
KOR,2007,27.062,1.532,426.283,,20753.01,9.940494759999934,1,0.03898977250095386,0.9610102251863882,2.3126577968528775e-09,Medium Spend
KOR,2008,26.569,1.546,442.9,,21726.33,9.986326194095067,1,0.06591768032170592,0.9340823130087486,6.669545722557306e-09,Medium Spend
KOR,2009,26.122,1.662,470.691,,23208.75,10.052327727991171,1,0.10587005679332383,0.8941299268209003,1.6385775746837396e-08,Medium Spend
KOR,2010,26.205,1.705,517.801,,25659.17,10.152695263245109,1,0.10703474201365289,0.8929652459899702,1.1996377030980892e-08,Medium Spend
KOR,2011,25.755,1.689,527.496,,26341.38,10.178934328087013,1,0.16214650590318977,0.8378534637395206,3.035728943775043e-08,Medium Spend
KOR,2012,24.809,1.669,535.718,,26892.96,10.199657005062118,1,0.33223215002044304,0.6677676577064801,1.9227307677746124e-07,Medium Spend
KOR,2013,23.622,1.631,531.999,,26828.12,10.197243143776289,0,0.5982689225806407,0.40172963575636417,1.441662994870068e-06,High Spend
KOR,2014,22.87,1.629,548.01,,27809.68,10.233175398565177,0,0.75037466707735,0.24962130819079745,4.024731852680811e-06,High Spend
KOR,2015,21.427,1.584,543.152,,27708.87,10.229543946398888,0,0.9082689139345572,0.09170648526075006,2.4600804692978272e-05,High Spend
KOR,2016,20.235,1.553,552.176,P,28296.65,10.250534041314154,0,0.9619876956274829,0.03792310510071642,8.919927180095071e-05,High Spend
LUX,1995,12.038,0.642,267.785,,109.42,4.704291276855899,2,0.001614813608135642,0.010440741793123954,0.9879444445987403,Low Spend
LUX,1996,11.524,0.616,268.172,,111.08,4.719212902028752,2,0.0013384520189084713,0.008271923302840696,0.9903896246782508,Low Spend
LUX,1997,12.647,0.664,299.201,,125.5,4.840242308167575,2,0.0026353266706755666,0.014075514729483832,0.9832891585998406,Low Spend
LUX,1998,12.309,0.668,311.45,,132.27,4.892377145591635,2,0.002471557574964538,0.011763290659314054,0.9857651517657214,Low Spend
LUX,1999,11.965,0.661,350.872,,151.04,5.024143644121048,2,0.0026365592082473596,0.00977586419167014,0.9875875766000825,Low Spend
LUX,2000,11.036,0.651,375.816,B,163.97,5.105763639187833,2,0.0020332430553686508,0.006277261431262953,0.9916894955133683,Low Spend
LUX,2001,10.958,0.702,409.75,,180.91,5.203512059274125,2,0.0022958746399765755,0.0059449808316663485,0.9917591445283569,Low Spend
LUX,2002,10.879,0.733,448.58,,200.15,5.304050898395797,2,0.002600083364494944,0.005615673601497097,0.9917842430340081,Low Spend
LUX,2003,10.965,0.764,478.191,,215.97,5.37975909513528,2,0.0030303761843512365,0.005733157436730083,0.9912364663789187,Low Spend
LUX,2004,10.412,0.765,510.874,,234.03,5.459713165570837,2,0.002735470362273634,0.004424355652454261,0.9928401739852722,Low Spend
LUX,2005,10.208,0.733,523.189,,243.37,5.498683470172258,2,0.0026766619457028996,0.004025942834311348,0.993297395219986,Low Spend
LUX,2006,10.198,0.684,560.575,,264.95,5.583308321188326,2,0.0030291662870615553,0.0039045195262153182,0.9930663141867231,Low Spend
LUX,2007,10.673,0.665,588.312,,282.39,5.6468240408189185,2,0.004048667254599974,0.004701121483964612,0.9912502112614355,Low Spend
LUX,2008,10.226,0.669,611.498,,298.81,5.703148940682593,2,0.003668523428916791,0.0038022524479930453,0.9925292241230902,Low Spend
LUX,2009,9.86,0.724,630.377,,313.79,5.751905749837929,2,0.0034096422941453743,0.0032206456125331157,0.9933697120933216,Low Spend
